Customer ID,Recency,Frequency,Monetary,Cluster,Segment
16664,569,1,109.2,0,Lost
16665,362,1,135.4,0,Lost
16666,19,2,225.94,3,At-Risk
16667,68,2,570.13,3,At-Risk
16668,15,13,862.42,2,Champions
16669,23,3,1374.87,3,At-Risk
16670,16,20,8030.150000000001,2,Champions
16671,28,3,1692.27,3,At-Risk
16672,2,20,8134.94,2,Champions
16673,679,1,188.83,0,Lost
16674,54,2,319.61,3,At-Risk
16675,441,2,608.86,0,Lost
16676,33,6,2361.9,1,Lapsing
16677,411,2,880.62,0,Lost
16678,2,12,3109.99,2,Champions
16679,366,3,793.06,1,Lapsing
16680,43,3,821.45,3,At-Risk
16681,72,7,1921.84,1,Lapsing
16682,4,5,1028.0,3,At-Risk
16683,533,1,320.25,0,Lost
16684,4,55,147142.77,2,Champions
16685,61,2,324.24,3,At-Risk
16686,47,16,5070.92,2,Champions
16687,390,1,157.63,0,Lost
16688,1,4,1260.86,3,At-Risk
16689,75,2,422.6,3,At-Risk
16690,72,4,353.03000000000003,3,At-Risk
16691,418,2,178.83,0,Lost
16692,256,4,1914.7,1,Lapsing
16693,68,5,1199.46,1,Lapsing
16694,723,1,98.3,0,Lost
16695,561,2,193.15,0,Lost
16696,135,4,657.9,1,Lapsing
16697,241,1,112.75,0,Lost
16698,226,2,1998.0,1,Lapsing
16699,380,7,994.6,1,Lapsing
16700,8,25,9167.71,2,Champions
16701,8,26,9916.73,2,Champions
16702,415,4,1110.83,1,Lapsing
16704,618,2,695.66,0,Lost
16705,0,42,43515.051,2,Champions
16706,37,3,531.35,3,At-Risk
16707,400,4,551.11,1,Lapsing
16708,45,1,656.63,3,At-Risk
16709,84,14,9087.46,2,Champions
16710,19,22,6349.09,2,Champions
16711,3,9,2868.48,2,Champions
16712,9,13,4266.99,2,Champions
16713,18,32,14560.69,2,Champions
16714,218,4,1529.8,1,Lapsing
16715,78,2,625.52,3,At-Risk
16716,266,3,2149.6800000000003,1,Lapsing
16717,23,14,6986.2300000000005,2,Champions
16718,369,5,3647.53,1,Lapsing
16719,14,14,3973.3,2,Champions
16720,26,3,795.48,3,At-Risk
16721,262,1,292.47,0,Lost
16722,17,22,8989.08,2,Champions
16723,91,4,1301.63,1,Lapsing
16724,404,1,147.35,0,Lost
16725,302,14,1882.11,1,Lapsing
16726,26,7,2088.41,1,Lapsing
16727,364,4,1437.42,1,Lapsing
16728,46,4,1054.67,3,At-Risk
16729,38,21,7239.92,2,Champions
16730,52,3,743.11,3,At-Risk
16731,648,1,174.05,0,Lost
16732,31,4,4387.64,1,Lapsing
16733,529,1,259.68,0,Lost
16734,52,3,650.51,3,At-Risk
16735,78,14,6270.56,2,Champions
16736,505,5,2956.56,1,Lapsing
16737,53,2,835.2,3,At-Risk
16738,297,1,3.75,0,Lost
16739,176,2,786.4300000000001,0,Lost
16740,395,1,236.81,0,Lost
16741,625,1,173.06,0,Lost
16742,46,14,2852.61,2,Champions
16743,29,14,4253.26,2,Champions
16744,11,7,1304.76,3,At-Risk
16745,86,17,7194.3,2,Champions
16746,4,42,18066.4,2,Champions
16747,37,2,836.0600000000001,3,At-Risk
16748,17,14,3637.33,2,Champions
16749,591,2,4387.08,1,Lapsing
16750,44,5,623.93,3,At-Risk
16751,30,1,1764.72,3,At-Risk
16752,372,1,415.0,0,Lost
16753,58,1,223.92,0,Lost
16754,372,29,67502.47,2,Champions
16755,114,7,2900.58,1,Lapsing
16756,214,7,1312.37,1,Lapsing
16757,318,2,270.48,0,Lost
16758,65,1,369.34,0,Lost
16759,7,3,789.79,3,At-Risk
16760,430,1,228.0,0,Lost
16761,96,1,316.62,0,Lost
16762,19,3,1501.38,3,At-Risk
16763,198,2,964.7,1,Lapsing
16764,3,13,2799.25,2,Champions
16765,294,2,454.75,0,Lost
16766,273,2,1145.6,1,Lapsing
16767,30,15,8073.8,2,Champions
16768,47,9,1708.12,1,Lapsing
16769,260,4,1141.75,1,Lapsing
16770,57,9,1932.13,1,Lapsing
16771,33,10,3967.6,2,Champions
16772,423,3,3723.55,1,Lapsing
16773,57,3,421.24,3,At-Risk
16774,67,8,1594.45,1,Lapsing
16775,10,16,3056.89,2,Champions
16776,60,2,619.85,3,At-Risk
16777,80,5,1307.76,1,Lapsing
16778,74,2,245.94,0,Lost
16779,2,53,33268.24,2,Champions
16780,100,3,605.55,1,Lapsing
16781,372,2,934.25,0,Lost
16782,10,38,10438.41,2,Champions
16783,436,1,391.95,0,Lost
16784,19,5,896.53,3,At-Risk
16785,409,1,533.78,0,Lost
16786,393,1,51.84,0,Lost
16787,397,4,1035.43,1,Lapsing
16788,123,5,1950.3,1,Lapsing
16789,8,1,80.80000000000001,3,At-Risk
16790,3,6,1545.62,3,At-Risk
16791,29,15,4038.69,2,Champions
16792,282,5,623.46,1,Lapsing
16793,57,1,243.84,0,Lost
16794,1,15,2090.91,2,Champions
16795,365,3,2492.39,1,Lapsing
16796,89,1,305.62,0,Lost
16797,393,5,1827.77,1,Lapsing
16798,554,3,848.71,1,Lapsing
16799,432,2,495.98,0,Lost
16800,11,1,1201.49,3,At-Risk
16801,163,4,1619.73,1,Lapsing
16802,679,2,582.61,0,Lost
16803,65,1,332.3,0,Lost
16804,23,3,536.99,3,At-Risk
16805,173,5,1097.24,1,Lapsing
16806,103,4,801.49,1,Lapsing
16807,142,6,2123.88,1,Lapsing
16808,99,2,288.42,0,Lost
16809,23,9,1727.43,2,Champions
16810,192,2,842.04,0,Lost
16811,4,2,547.07,3,At-Risk
16812,360,4,2392.0,1,Lapsing
16813,8,10,1692.98,2,Champions
16814,14,36,12499.71,2,Champions
16815,453,2,410.97,0,Lost
16816,103,4,417.06,1,Lapsing
16817,2,13,2804.9,2,Champions
16818,10,11,3349.57,2,Champions
16819,465,2,182.59,0,Lost
16820,95,1,497.61,0,Lost
16821,381,1,113.35,0,Lost
16822,686,1,181.39,0,Lost
16823,227,7,2260.09,1,Lapsing
16824,15,3,686.24,3,At-Risk
16825,38,5,1826.89,1,Lapsing
16826,51,1,341.7,3,At-Risk
16827,393,5,392.13,1,Lapsing
16828,93,2,128.5,0,Lost
16829,156,2,513.32,0,Lost
16830,38,4,1207.5,3,At-Risk
16831,564,1,91.8,0,Lost
16832,184,5,417.61,1,Lapsing
16833,1,6,2409.04,2,Champions
16834,227,2,898.96,0,Lost
16835,128,6,1538.41,1,Lapsing
16836,39,4,782.37,3,At-Risk
16837,31,11,3170.98,2,Champions
16838,197,4,1159.61,1,Lapsing
16839,8,44,22310.49,2,Champions
16840,603,2,139.85,0,Lost
16841,36,12,4006.06,2,Champions
16842,100,3,1264.19,1,Lapsing
16843,42,35,19571.43,2,Champions
16844,562,2,614.34,0,Lost
16845,618,1,253.88,0,Lost
16846,50,3,842.41,3,At-Risk
16847,43,2,614.89,3,At-Risk
16848,52,4,1411.62,1,Lapsing
16849,186,1,124.57,0,Lost
16850,333,1,332.41,0,Lost
16851,4,3,342.45,3,At-Risk
16852,10,2,144.91,3,At-Risk
16854,417,2,1408.96,1,Lapsing
16855,23,2,328.40000000000003,3,At-Risk
16856,14,3,358.49,3,At-Risk
16857,442,1,352.8,0,Lost
16858,368,10,4668.28,1,Lapsing
16859,144,7,1932.41,1,Lapsing
16860,452,3,1610.62,1,Lapsing
16861,59,5,946.59,1,Lapsing
16862,547,4,662.33,1,Lapsing
16863,31,3,998.52,3,At-Risk
16864,434,2,409.25,0,Lost
16865,401,1,130.95,0,Lost
16866,140,3,207.74,0,Lost
16867,689,1,76.74000000000001,0,Lost
16868,394,3,393.39,0,Lost
16869,22,4,825.4200000000001,3,At-Risk
16870,469,1,450.16,0,Lost
16871,22,6,2812.34,2,Champions
16872,77,6,1213.13,1,Lapsing
16873,4,12,14617.39,2,Champions
16874,379,1,217.74,0,Lost
16875,67,11,4234.53,2,Champions
16876,403,1,136.01,0,Lost
16877,12,6,853.72,3,At-Risk
16878,84,1,13.3,0,Lost
16880,30,8,1840.86,1,Lapsing
16881,66,1,432.0,0,Lost
16882,66,3,705.12,3,At-Risk
16883,187,19,2396.59,1,Lapsing
16884,37,4,1073.92,3,At-Risk
16885,15,4,710.74,3,At-Risk
16886,456,1,134.0,0,Lost
16887,35,3,660.72,3,At-Risk
16888,400,3,437.15,0,Lost
16889,194,6,2530.9,1,Lapsing
16890,476,3,285.41,0,Lost
16891,1,11,2056.82,2,Champions
16892,1,7,762.1,3,At-Risk
16893,366,2,401.77,0,Lost
16894,502,3,1324.06,1,Lapsing
16895,64,5,1121.42,1,Lapsing
16896,555,1,103.95,0,Lost
16897,299,2,289.78,0,Lost
16898,26,5,1016.37,3,At-Risk
16899,7,8,1721.02,2,Champions
16900,16,3,887.11,3,At-Risk
16901,729,1,204.26,0,Lost
16902,116,1,1706.88,1,Lapsing
16903,29,3,1062.28,3,At-Risk
16904,4,21,5132.37,2,Champions
16905,5,17,5034.15,2,Champions
16906,81,7,1448.8,1,Lapsing
16907,29,9,1707.9,2,Champions
16908,722,1,252.59,0,Lost
16909,72,1,379.14,0,Lost
16910,4,8,1510.06,2,Champions
16911,635,2,255.25,0,Lost
16912,28,15,4480.31,2,Champions
16913,290,3,423.91,0,Lost
16914,36,1,208.46,3,At-Risk
16915,9,11,1543.18,2,Champions
16916,23,4,1123.4,3,At-Risk
16917,276,2,1857.83,1,Lapsing
16918,49,16,3213.29,2,Champions
16919,156,24,5125.91,2,Champions
16920,411,1,355.45,0,Lost
16921,61,3,446.67,3,At-Risk
16922,572,1,611.08,0,Lost
16923,12,32,13378.36,2,Champions
16924,21,3,846.75,3,At-Risk
16925,540,1,125.65,0,Lost
16926,371,5,1421.35,1,Lapsing
16927,115,3,543.05,1,Lapsing
16928,80,29,4113.23,2,Champions
16929,3,7,1295.39,3,At-Risk
16930,26,3,380.55,3,At-Risk
16931,5,23,5233.62,2,Champions
16932,53,3,440.71,3,At-Risk
16933,1,9,3181.25,2,Champions
16934,54,6,2110.99,1,Lapsing
16935,381,3,535.1,0,Lost
16936,25,2,551.17,3,At-Risk
16937,499,1,202.1,0,Lost
16938,8,9,7043.18,2,Champions
16939,488,3,449.0,0,Lost
16940,52,8,6427.66,2,Champions
16941,611,1,33.0,0,Lost
16942,12,9,1920.59,2,Champions
16943,211,5,1299.49,1,Lapsing
16944,609,1,101.36,0,Lost
16945,21,33,8548.16,2,Champions
16946,383,5,1222.04,1,Lapsing
16947,235,5,955.21,1,Lapsing
16948,138,7,868.77,1,Lapsing
16949,3,6,1286.27,3,At-Risk
16950,56,10,3784.37,2,Champions
16951,134,3,1277.75,1,Lapsing
16952,109,5,798.78,1,Lapsing
16953,30,1,20.8,0,Lost
16954,0,20,6081.88,2,Champions
16955,184,6,1309.41,1,Lapsing
16956,17,1,308.74,3,At-Risk
16957,239,2,416.64,0,Lost
16958,435,1,809.44,0,Lost
16959,87,1,117.35,0,Lost
16960,38,8,2043.43,1,Lapsing
16961,116,3,794.56,1,Lapsing
16962,409,1,251.04,0,Lost
16963,187,1,110.55,0,Lost
16964,733,2,207.85,0,Lost
16965,226,1,201.19,0,Lost
16966,8,7,2154.97,2,Champions
16967,189,1,319.02,0,Lost
16968,4,2,439.43,3,At-Risk
16969,39,3,650.41,3,At-Risk
16970,626,1,71.4,0,Lost
16971,38,1,357.21,3,At-Risk
16972,382,2,786.25,0,Lost
16973,386,1,127.0,0,Lost
16974,522,2,365.5,0,Lost
16975,423,3,926.12,1,Lapsing
16976,267,1,251.52,0,Lost
16977,395,4,496.0,0,Lost
16978,77,3,768.88,3,At-Risk
16979,3,9,2859.74,2,Champions
16980,255,3,1473.33,1,Lapsing
16982,60,1,384.06,3,At-Risk
16983,12,11,3710.22,2,Champions
16984,88,9,10754.8,2,Champions
16985,17,23,10923.16,2,Champions
16986,29,11,4888.75,2,Champions
16987,3,11,2535.9,2,Champions
16988,5,2,382.67,3,At-Risk
16989,7,6,1133.25,3,At-Risk
16990,218,2,344.0,0,Lost
16991,421,1,1041.21,0,Lost
16992,10,13,5476.5,2,Champions
16993,463,2,1950.95,1,Lapsing
16996,30,9,2123.61,2,Champions
16997,288,3,702.0,1,Lapsing
16998,149,5,402.0,1,Lapsing
16999,23,2,484.82,3,At-Risk
17000,396,2,406.3,0,Lost
17001,0,19,6640.8,2,Champions
17002,85,7,2571.55,1,Lapsing
17003,402,4,830.16,1,Lapsing
17004,46,4,2425.16,1,Lapsing
17005,470,2,742.36,0,Lost
17006,4,8,1636.32,2,Champions
17007,50,7,1120.1,1,Lapsing
17008,429,1,81.36,0,Lost
17009,551,1,242.06,0,Lost
17010,18,1,195.36,3,At-Risk
17011,30,3,671.7,3,At-Risk
17012,725,1,384.16,0,Lost
17014,8,3,586.33,3,At-Risk
17015,28,3,1842.56,3,At-Risk
17016,576,1,552.4,0,Lost
17017,2,29,14110.61,2,Champions
17018,40,6,2287.7,1,Lapsing
17019,11,11,4012.2,2,Champions
17020,542,2,935.62,0,Lost
17021,442,6,1182.22,1,Lapsing
17022,31,2,260.0,3,At-Risk
17023,417,3,800.1800000000001,1,Lapsing
17024,45,3,95.85,3,At-Risk
17025,60,5,1510.64,1,Lapsing
17026,185,3,208.98,0,Lost
17027,78,9,1327.11,1,Lapsing
17028,581,3,1593.83,1,Lapsing
17029,110,7,2137.3,1,Lapsing
17030,63,1,146.87,0,Lost
17031,11,6,2773.85,2,Champions
17032,547,8,3004.6,1,Lapsing
17033,86,4,1332.79,1,Lapsing
17034,16,5,1283.92,3,At-Risk
17035,245,4,613.59,1,Lapsing
17036,383,1,176.9,0,Lost
17037,87,1,1267.32,3,At-Risk
17038,30,2,743.17,3,At-Risk
17039,604,1,1954.99,0,Lost
17040,137,2,463.25,0,Lost
17041,26,6,1686.28,3,At-Risk
17042,2,5,1044.38,3,At-Risk
17043,32,8,2616.55,2,Champions
17044,25,12,11962.3,2,Champions
17045,113,5,827.6800000000001,1,Lapsing
17046,157,5,1906.07,1,Lapsing
17047,85,6,2289.23,1,Lapsing
17048,117,7,2071.68,1,Lapsing
17049,2,19,9947.48,2,Champions
17050,96,11,4691.79,1,Lapsing
17051,194,4,714.39,1,Lapsing
17052,28,1,413.75,3,At-Risk
17053,130,1,498.48,0,Lost
17054,28,5,1356.33,3,At-Risk
17055,445,1,239.55,0,Lost
17056,738,1,128.60000000000002,0,Lost
17057,596,1,294.74,0,Lost
17058,81,3,1179.89,1,Lapsing
17059,29,9,5602.53,2,Champions
17060,266,1,234.24,0,Lost
17061,73,11,5232.2300000000005,2,Champions
17062,313,6,1208.22,1,Lapsing
17063,21,13,3638.53,2,Champions
17064,58,3,859.35,3,At-Risk
17065,637,2,194.7,0,Lost
17066,726,1,228.34,0,Lost
17067,724,3,454.54,0,Lost
17068,12,47,9161.08,2,Champions
17069,28,14,5794.28,2,Champions
17070,114,2,445.32,0,Lost
17071,28,13,3801.2,2,Champions
17072,625,1,282.05,0,Lost
17073,17,4,1446.09,3,At-Risk
17074,562,1,203.05,0,Lost
17075,17,10,2241.73,2,Champions
17076,36,6,1242.75,1,Lapsing
17077,578,1,306.0,0,Lost
17078,36,2,378.2,3,At-Risk
17079,78,1,118.8,0,Lost
17080,22,7,957.53,3,At-Risk
17081,25,6,964.39,3,At-Risk
17082,33,6,4732.03,2,Champions
17083,109,9,4049.79,1,Lapsing
17084,35,3,5202.97,1,Lapsing
17085,123,28,7891.41,2,Champions
17086,7,6,2050.08,3,At-Risk
17087,737,1,221.53,0,Lost
17088,28,4,1991.01,3,At-Risk
17089,386,1,128.45,0,Lost
17090,4,13,3149.48,2,Champions
17091,2,19,7811.1,2,Champions
17092,50,11,5594.96,2,Champions
17093,592,1,235.88,0,Lost
17094,322,2,402.2000000000001,0,Lost
17095,22,7,2572.25,2,Champions
17096,15,11,3759.18,2,Champions
17098,381,3,591.07,0,Lost
17099,533,1,582.17,0,Lost
17100,18,2,971.74,3,At-Risk
17101,10,7,2507.05,2,Champions
17102,261,1,25.5,0,Lost
17103,722,1,424.3,0,Lost
17104,423,1,474.03,0,Lost
17105,159,2,665.78,0,Lost
17106,389,1,491.23,0,Lost
17107,33,10,16075.42,2,Champions
17108,663,1,174.95,0,Lost
17109,29,8,1295.46,1,Lapsing
17110,165,3,510.7,0,Lost
17111,47,2,476.58,3,At-Risk
17112,502,1,205.17,0,Lost
17113,574,6,2322.59,1,Lapsing
17114,5,8,808.62,3,At-Risk
17115,8,7,2761.49,2,Champions
17116,648,1,389.78,0,Lost
17117,288,1,116.2,0,Lost
17118,317,1,157.02,0,Lost
17119,3,2,606.91,3,At-Risk
17120,233,1,307.46,0,Lost
17121,402,1,314.74,0,Lost
17122,119,4,570.5,1,Lapsing
17123,161,3,977.17,1,Lapsing
17124,185,1,298.89,0,Lost
17125,50,1,259.35,3,At-Risk
17126,152,9,2070.44,1,Lapsing
17127,428,5,1155.0300000000002,1,Lapsing
17128,334,1,157.09,0,Lost
17129,520,1,31.85,0,Lost
17131,5,5,2463.17,3,At-Risk
17132,452,2,1272.8,1,Lapsing
17133,15,12,14622.33,2,Champions
17134,106,3,637.1,1,Lapsing
17135,16,10,1954.16,2,Champions
17136,662,1,231.68,0,Lost
17137,416,6,1133.63,1,Lapsing
17138,275,7,4417.27,1,Lapsing
17139,15,25,19584.46,2,Champions
17140,247,1,465.32,0,Lost
17141,418,4,754.33,1,Lapsing
17142,239,4,1283.75,1,Lapsing
17143,417,2,924.11,0,Lost
17144,1,2,984.57,3,At-Risk
17145,512,4,3120.91,1,Lapsing
17146,105,13,5860.24,2,Champions
17147,22,9,3199.95,2,Champions
17148,51,1,124.88,0,Lost
17149,451,1,143.10000000000002,0,Lost
17150,376,6,1375.65,1,Lapsing
17151,735,1,231.90000000000003,0,Lost
17152,194,4,2016.5,1,Lapsing
17153,24,1,213.78,3,At-Risk
17154,75,1,329.34,0,Lost
17155,17,7,892.46,3,At-Risk
17156,491,1,591.87,0,Lost
17157,7,19,5151.900000000001,2,Champions
17158,32,5,1980.0,1,Lapsing
17159,21,5,2099.59,3,At-Risk
17160,31,17,10209.16,2,Champions
17161,444,1,856.01,0,Lost
17162,28,10,1715.46,2,Champions
17163,21,4,699.78,3,At-Risk
17164,32,7,2467.35,1,Lapsing
17165,284,6,1794.32,1,Lapsing
17166,38,2,206.34,3,At-Risk
17167,379,3,867.11,1,Lapsing
17168,498,1,400.2,0,Lost
17169,57,3,1156.73,3,At-Risk
17170,374,2,178.68,0,Lost
17171,289,2,384.59,0,Lost
17172,78,3,956.57,1,Lapsing
17173,5,8,3766.6,2,Champions
17174,217,1,59.9,0,Lost
17175,44,4,1443.69,3,At-Risk
17176,201,3,902.32,1,Lapsing
17177,505,1,119.5,0,Lost
17178,731,1,436.71,0,Lost
17179,178,6,1507.26,1,Lapsing
17180,56,11,2256.98,1,Lapsing
17181,57,3,465.37,3,At-Risk
17182,422,2,321.3,0,Lost
17183,7,6,3347.31,2,Champions
17184,569,2,198.41000000000005,0,Lost
17185,591,3,229.46,0,Lost
17186,46,2,144.0,3,At-Risk
17187,226,2,467.71,0,Lost
17188,11,13,4592.93,2,Champions
17189,106,5,957.63,1,Lapsing
17190,58,7,1743.04,1,Lapsing
17191,28,15,4836.05,2,Champions
17192,536,1,77.83,0,Lost
17193,35,9,2310.04,2,Champions
17194,273,3,812.5,1,Lapsing
17195,655,1,562.98,0,Lost
17196,427,1,352.9,0,Lost
17197,29,1,1013.01,3,At-Risk
17198,23,3,1213.88,3,At-Risk
17199,582,1,145.12,0,Lost
17200,387,4,356.71,0,Lost
17201,53,4,1242.04,1,Lapsing
17202,420,1,160.65,0,Lost
17203,35,10,5575.88,2,Champions
17204,175,9,5504.6900000000005,1,Lapsing
17205,53,3,999.35,3,At-Risk
17206,53,1,204.24,0,Lost
17207,652,1,303.22,0,Lost
17208,395,1,115.35,0,Lost
17209,649,3,611.6,0,Lost
17210,392,1,253.37,0,Lost
17211,26,13,4046.65,2,Champions
17212,253,3,794.41,1,Lapsing
17213,40,13,5182.3,2,Champions
17214,60,6,1069.12,1,Lapsing
17215,464,1,186.15,0,Lost
17216,554,1,65.05,0,Lost
17217,234,2,218.0,0,Lost
17218,4,18,4192.68,2,Champions
17219,31,2,259.13,3,At-Risk
17220,24,21,4481.75,2,Champions
17221,7,5,978.52,3,At-Risk
17222,65,6,1605.01,1,Lapsing
17223,310,3,873.53,1,Lapsing
17224,501,1,100.86,0,Lost
17225,581,1,131.15,0,Lost
17226,308,3,900.12,1,Lapsing
17227,18,12,2022.03,2,Champions
17228,15,13,3177.24,2,Champions
17229,96,2,318.76,0,Lost
17230,264,18,9924.95,2,Champions
17231,12,25,7197.04,2,Champions
17232,2,2,421.52,3,At-Risk
17233,35,3,560.86,3,At-Risk
17234,182,1,149.89,0,Lost
17235,25,8,1904.88,2,Champions
17236,12,12,1929.26,2,Champions
17237,11,4,1002.08,3,At-Risk
17238,2,32,7783.1,2,Champions
17239,312,4,1189.45,1,Lapsing
17240,596,1,130.60000000000002,0,Lost
17241,385,12,2744.14,1,Lapsing
17242,108,5,2889.28,1,Lapsing
17243,1,69,20889.86,2,Champions
17244,53,5,1826.04,1,Lapsing
17245,204,2,371.63,0,Lost
17246,546,2,38.92,0,Lost
17247,15,1,282.19,3,At-Risk
17248,120,2,546.16,0,Lost
17249,428,1,68.03,0,Lost
17250,3,2,384.52,3,At-Risk
17251,362,3,812.4300000000001,1,Lapsing
17252,116,2,353.86,0,Lost
17253,18,1,178.26,3,At-Risk
17254,4,3,470.73,3,At-Risk
17255,40,4,799.13,3,At-Risk
17256,107,5,498.93,1,Lapsing
17257,436,2,192.73,0,Lost
17258,396,2,417.3,0,Lost
17259,148,6,1889.34,1,Lapsing
17260,411,1,120.95,0,Lost
17261,509,1,230.44,0,Lost
17262,52,11,2757.62,2,Champions
17263,208,1,63.440000000000005,0,Lost
17264,424,1,279.59,0,Lost
17265,138,2,562.9,0,Lost
17266,2,5,517.73,3,At-Risk
17267,127,2,317.62,0,Lost
17268,107,11,1733.89,1,Lapsing
17269,385,1,537.46,0,Lost
17270,469,2,604.4,0,Lost
17271,736,1,210.39,0,Lost
17272,42,4,2148.63,1,Lapsing
17273,424,1,141.12,0,Lost
17274,35,2,577.38,3,At-Risk
17275,383,1,114.52,0,Lost
17276,402,1,508.39,0,Lost
17277,227,2,1065.35,1,Lapsing
17278,241,2,271.24,0,Lost
17279,57,1,187.83,0,Lost
17280,438,1,118.86,0,Lost
17281,374,6,797.85,1,Lapsing
17282,130,5,2339.66,1,Lapsing
17283,378,1,188.46,0,Lost
17284,60,8,2793.16,1,Lapsing
17285,628,2,428.34,0,Lost
17286,21,3,395.48,3,At-Risk
17287,26,21,4111.96,2,Champions
17288,9,11,2499.98,2,Champions
17289,31,9,2079.39,2,Champions
17290,3,8,1501.44,2,Champions
17291,308,1,550.8000000000001,0,Lost
17292,472,2,271.75,0,Lost
17293,8,17,3774.23,2,Champions
17294,669,2,467.79,0,Lost
17295,28,3,556.95,3,At-Risk
17296,730,1,338.13,0,Lost
17297,17,1,131.78,3,At-Risk
17298,101,5,957.56,1,Lapsing
17299,11,6,1016.08,3,At-Risk
17300,390,2,393.64,0,Lost
17301,21,2,330.43,3,At-Risk
17302,14,5,1135.63,3,At-Risk
17303,361,1,250.04,0,Lost
17304,534,1,111.5,0,Lost
17305,648,1,2135.46,0,Lost
17306,10,21,9782.35,2,Champions
17307,395,11,3999.89,1,Lapsing
17308,393,2,4511.76,1,Lapsing
17309,95,3,330.59,0,Lost
17310,387,2,1025.1,0,Lost
17311,78,6,3566.56,1,Lapsing
17312,138,3,644.3,1,Lapsing
17313,31,1,2328.84,3,At-Risk
17314,24,17,4904.43,2,Champions
17315,1,43,9650.6,2,Champions
17316,420,1,124.45,0,Lost
17317,46,3,2600.34,1,Lapsing
17318,725,1,164.28,0,Lost
17319,669,1,29.1,0,Lost
17320,100,6,2895.77,1,Lapsing
17321,8,6,1741.18,3,At-Risk
17322,376,5,922.59,1,Lapsing
17323,15,12,1565.59,2,Champions
17324,17,12,2301.87,2,Champions
17325,280,3,609.5699999999999,0,Lost
17326,408,2,321.95,0,Lost
17327,409,2,152.35,0,Lost
17328,673,1,104.7,0,Lost
17329,14,5,1004.43,3,At-Risk
17330,22,4,423.8,3,At-Risk
17331,123,1,175.2,0,Lost
17332,528,5,838.27,1,Lapsing
17333,85,1,494.25,0,Lost
17334,302,3,635.1500000000001,0,Lost
17335,383,2,508.0,0,Lost
17336,472,1,81.12,0,Lost
17337,151,4,2027.87,1,Lapsing
17338,17,17,12142.57,2,Champions
17339,94,3,362.36,3,At-Risk
17340,29,18,22404.82,2,Champions
17341,156,5,1889.83,1,Lapsing
17342,379,4,1227.54,1,Lapsing
17343,355,6,1259.94,1,Lapsing
17344,46,2,468.11,3,At-Risk
17345,15,10,1604.68,2,Champions
17346,3,26,5323.0,2,Champions
17347,86,1,228.96,0,Lost
17348,14,9,2476.41,2,Champions
17349,179,5,852.25,1,Lapsing
17350,8,7,1906.041,2,Champions
17351,36,12,1988.23,2,Champions
17352,696,1,36.25,0,Lost
17353,129,4,3242.0,1,Lapsing
17354,50,4,3143.46,1,Lapsing
17355,386,1,285.11,0,Lost
17356,311,5,946.47,1,Lapsing
17357,24,2,388.14,3,At-Risk
17358,303,5,866.05,1,Lapsing
17359,11,2,284.46,3,At-Risk
17360,17,6,1231.38,3,At-Risk
17361,49,5,880.64,3,At-Risk
17362,239,7,1024.04,1,Lapsing
17363,395,3,940.86,1,Lapsing
17364,0,28,12070.42,2,Champions
17365,12,15,8224.98,2,Champions
17366,432,2,1096.24,1,Lapsing
17367,238,1,168.4,0,Lost
17368,23,14,2826.14,2,Champions
17369,455,1,979.2,0,Lost
17370,72,4,446.18,3,At-Risk
17371,17,6,662.55,3,At-Risk
17372,40,28,4377.56,2,Champions
17373,40,7,1167.5,1,Lapsing
17374,218,3,727.11,1,Lapsing
17375,199,4,660.55,1,Lapsing
17376,70,4,453.64,3,At-Risk
17377,23,78,18319.41,2,Champions
17378,374,1,10.95,0,Lost
17379,11,1,404.66,3,At-Risk
17380,434,3,645.0,0,Lost
17381,8,38,40002.37,2,Champions
17382,65,8,902.28,1,Lapsing
17383,4,2,309.99,3,At-Risk
17384,19,3,507.55,3,At-Risk
17385,14,1,261.11,3,At-Risk
17386,7,7,2812.77,2,Champions
17387,19,2,784.11,3,At-Risk
17388,77,11,2691.57,1,Lapsing
17389,0,61,57224.68,2,Champions
17390,420,1,149.3,0,Lost
17391,163,2,508.8,0,Lost
17392,306,3,626.56,0,Lost
17393,410,2,381.15,0,Lost
17394,219,1,203.87,0,Lost
17395,508,1,97.5,0,Lost
17396,39,14,8807.1,2,Champions
17397,22,3,1233.18,3,At-Risk
17398,114,3,653.38,1,Lapsing
17400,126,8,4677.05,1,Lapsing
17401,541,1,114.85,0,Lost
17402,4,23,5096.18,2,Champions
17403,36,2,400.57,3,At-Risk
17405,1,3,1031.41,3,At-Risk
17406,333,13,4905.05,1,Lapsing
17407,411,1,552.9,0,Lost
17408,163,3,316.09000000000003,0,Lost
17409,184,10,7793.51,1,Lapsing
17410,16,5,1214.72,3,At-Risk
17411,12,5,1425.38,3,At-Risk
17412,2,16,4417.52,2,Champions
17413,404,2,560.14,0,Lost
17414,43,6,2249.52,1,Lapsing
17415,79,1,507.84,0,Lost
17416,29,22,17298.45,2,Champions
17417,548,1,164.18,0,Lost
17418,42,3,670.0600000000001,3,At-Risk
17419,11,18,6500.52,2,Champions
17420,50,6,1084.43,1,Lapsing
17421,386,3,1059.41,1,Lapsing
17422,16,11,3594.76,2,Champions
17423,46,3,1118.95,3,At-Risk
17425,19,2,759.1700000000001,3,At-Risk
17426,8,13,8077.77,2,Champions
17427,71,1,100.8,0,Lost
17428,0,45,31819.76,2,Champions
17429,128,5,1357.46,1,Lapsing
